ticker,issuer_cik,accession_number,filing_date,period_of_report,reporting_owner_name,reporting_owner_cik,officer_title,director,ten_percent_owner,security_title,transaction_date,transaction_code,transaction_code_description,transaction_classification,is_open_market_purchase,is_open_market_sale,is_derivative,shares,price_per_share,transaction_value,shares_owned_following,ownership_nature_direct_or_indirect,ownership_nature_explanation
NVDA,0001045810,0001045810-24-000286,2024-09-20,2024-09-18,Teter Timothy S.,0001696841,"EVP, General Counsel and Sec",False,False,Common Stock,2024-09-18,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,56687.0,115.59,6552450.33,721704.0,D,
NVDA,0001045810,0001045810-24-000284,2024-09-20,2024-09-18,Robertson Donald F Jr,0001526111,Principal Accounting Officer,False,False,Common Stock,2024-09-18,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,6972.0,115.59,805893.48,496909.0,D,
NVDA,0001045810,0001045810-24-000284,2024-09-20,2024-09-18,Robertson Donald F Jr,0001526111,Principal Accounting Officer,False,False,Common Stock,2024-09-20,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3300.0,116.1755,383379.15,493609.0,D,
NVDA,0001045810,0001045810-24-000284,2024-09-20,2024-09-18,Robertson Donald F Jr,0001526111,Principal Accounting Officer,False,False,Common Stock,2024-09-20,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,900.0,117.1889,105470.01000000001,492709.0,D,
NVDA,0001045810,0001045810-24-000284,2024-09-20,2024-09-18,Robertson Donald F Jr,0001526111,Principal Accounting Officer,False,False,Common Stock,2024-09-20,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,300.0,118.1467,35444.01,492409.0,D,
NVDA,0001045810,0001045810-24-000283,2024-09-20,2024-09-18,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2024-09-18,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,68609.0,115.59,7930514.3100000005,5020884.0,D,
NVDA,0001045810,0001045810-24-000283,2024-09-20,2024-09-18,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2024-09-20,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,45510.0,116.1898,5287797.798,4975374.0,D,
NVDA,0001045810,0001045810-24-000283,2024-09-20,2024-09-18,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2024-09-20,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,14291.0,117.1491,1674177.7881,4961083.0,D,
NVDA,0001045810,0001045810-24-000283,2024-09-20,2024-09-18,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2024-09-20,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,6869.0,118.0486,810875.8334,4954214.0,D,
NVDA,0001045810,0001045810-24-000281,2024-09-20,2024-09-18,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2024-09-18,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,55532.0,115.59,6418943.88,934844.0,D,
NVDA,0001045810,0001045810-24-000274,2024-09-16,2024-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1296.0,115.8235,150107.256,75654540.0,D,
NVDA,0001045810,0001045810-24-000274,2024-09-16,2024-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,7818.0,116.5917,911513.9106000001,75646722.0,D,
NVDA,0001045810,0001045810-24-000274,2024-09-16,2024-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,12474.0,117.501,1465707.4740000002,75634248.0,D,
NVDA,0001045810,0001045810-24-000274,2024-09-16,2024-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,28767.0,118.5941,3411596.4747,75605481.0,D,
NVDA,0001045810,0001045810-24-000274,2024-09-16,2024-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,51208.0,119.4302,6115781.6816,75554273.0,D,
NVDA,0001045810,0001045810-24-000274,2024-09-16,2024-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,18437.0,120.2905,2217795.9485,75535836.0,D,
NVDA,0001045810,0001045810-24-000274,2024-09-16,2024-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,539.0,117.8956,63545.7284,75535297.0,D,
NVDA,0001045810,0001045810-24-000274,2024-09-16,2024-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,64318.0,118.7759,7639428.3362,75470979.0,D,
NVDA,0001045810,0001045810-24-000274,2024-09-16,2024-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,55143.0,119.2616,6576442.4088,75415836.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,126.0,104.99,13228.74,75895710.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,14411.0,105.6127,1521984.6197000002,75881299.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,39272.0,106.5662,4185067.8063999997,75842027.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,59590.0,107.3396,6396366.764,75782437.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5501.0,108.3271,595907.3771,75776936.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1100.0,109.2059,120126.49,75775836.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3821.0,107.7877,411856.8017,75772015.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,14310.0,108.582,1553808.42,75757705.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,19230.0,109.4587,2104890.801,75738475.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,19087.0,110.4715,2108569.5205,75719388.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11400.0,111.5284,1271423.76,75707988.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,12763.0,112.4851,1435647.3313,75695225.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,6916.0,113.4994,784961.8504,75688309.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11914.0,114.6346,1365756.6244,75676395.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11258.0,115.4912,1300199.9296000001,75665137.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,8437.0,116.3373,981537.8001,75656700.0,D,
NVDA,0001045810,0001045810-24-000272,2024-09-12,2024-09-10,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,864.0,117.072,101150.208,75655836.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,70.0,100.99,7069.299999999999,76135766.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,15831.0,101.7539,1610865.9909,76119935.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,48502.0,102.4629,4969655.575800001,76071433.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,22625.0,103.2694,2336470.1750000003,76048808.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,12371.0,104.603,1294043.713,76036437.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,10622.0,105.3727,1119268.8194,76025815.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3953.0,106.2611,420050.1283,76021862.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5794.0,107.4849,622767.5105999999,76016068.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,232.0,108.0,25056.0,76015836.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3077.0,103.9209,319764.6093,76012759.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,27423.0,104.5483,2867028.0309,75985336.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,70982.0,105.4773,7486989.7086,75914354.0,D,
NVDA,0001045810,0001045810-24-000270,2024-09-10,2024-09-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,18518.0,106.1575,1965824.585,75895836.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-04,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2937.0,104.6212,307272.4644,76372899.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-04,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,17575.0,105.7284,1858176.63,76355324.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-04,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,20522.0,106.49,2185387.78,76334802.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-04,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,24264.0,107.5299,2609105.4936,76310538.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-04,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,34465.0,108.5248,3740307.232,76276073.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-04,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,20237.0,109.3024,2211952.6688,76255836.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,201.0,104.88,21080.879999999997,76255635.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3093.0,105.479,326246.547,76252542.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,37421.0,106.7214,3993621.5094000003,76215121.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,45904.0,107.3395,4927312.408,76169217.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,26289.0,108.4235,2850345.3915,76142928.0,D,
NVDA,0001045810,0001045810-24-000268,2024-09-06,2024-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,7092.0,109.2331,774681.1451999999,76135836.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-30,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,8241.0,117.814,970905.174,76606754.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-30,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,63072.0,118.5062,7474423.0464,76543682.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-30,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,29012.0,119.451,3465512.412,76514670.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-30,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,16149.0,120.4619,1945339.2231,76498521.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-30,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3526.0,121.2909,427671.71339999995,76494995.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4129.0,107.8088,445142.53520000004,76490866.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,22425.0,108.4498,2431986.765,76468441.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,8596.0,109.5475,941670.3099999999,76459845.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,38949.0,110.4253,4300955.009699999,76420896.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11653.0,111.342,1297468.326,76409243.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,18770.0,112.5095,2111803.315,76390473.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,12023.0,113.4549,1364068.2626999998,76378450.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1587.0,114.4953,181704.0411,76376863.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1158.0,115.533,133787.214,76375705.0,D,
NVDA,0001045810,0001045810-24-000266,2024-09-04,2024-08-30,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,710.0,116.0321,82382.791,76375836.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,903.0,97.8019,88315.11570000001,76854092.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2822.0,98.4704,277883.4688,76851270.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5776.0,99.639,575514.864,76845494.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,12299.0,100.5423,1236569.7477,76833195.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,17577.0,101.4908,1783903.7915999999,76815618.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,19969.0,102.5673,2048166.4137000002,76795649.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,22811.0,103.4764,2360400.1604,76772838.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,26423.0,104.6263,2764540.7249,76746415.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11420.0,105.1628,1200959.176,76734995.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,7146.0,103.8462,742084.9452,76727849.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,69715.0,104.5696,7290069.664,76658134.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,40875.0,105.3669,4306872.0375,76617259.0,D,
NVDA,0001045810,0001045810-24-000253,2024-08-12,2024-08-08,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2264.0,106.2871,240633.9944,76614995.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1105.0,100.8528,111442.344,77093890.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4041.0,101.5095,410199.8895,77089849.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,7420.0,102.5237,760725.854,77082429.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,14756.0,103.5319,1527716.7163999998,77067673.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,26389.0,104.4452,2756204.3828,77041284.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,26891.0,105.4799,2836459.9909,77014393.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,27946.0,106.5149,2976665.3954,76986447.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11452.0,107.2306,1228004.8312,76974995.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-07,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1801.0,98.8394,178009.7594,76973194.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-07,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,9415.0,99.6623,938320.5545,76963779.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-07,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,16466.0,100.3887,1653000.3342,76947313.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-07,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4910.0,101.282,497294.62,76942403.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-07,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,10801.0,102.4816,1106903.7616,76931602.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-07,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,14563.0,103.549,1507984.087,76917039.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-07,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,14564.0,104.62,1523685.6800000002,76902475.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-07,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,19721.0,105.5318,2081192.6278000001,76882754.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-07,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,10883.0,106.3541,1157451.6703,76871871.0,D,
NVDA,0001045810,0001045810-24-000251,2024-08-08,2024-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2024-08-07,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,12904.0,107.6078,1388571.0511999999,76858967.0,D,
